MEPMD01,20080501,SENSUS,SPS:130000,15173624,B72842123,201109211458,,OK,W,GALREG,1.0,00000100,25,201109200002,R0,36318,201109200102,R0,36328,201109200202,R0,36328,201109200302,R0,36338,201109200402,R0,36338,201109200502,R0,36338,201109200602,R0,36348,201109200702,R0,36356,201109200802,R0,36356,201109200902,R0,36386,201109201002,R0,36386,201109201102,R0,36396,201109201202,R0,36406,201109201302,R0,36416,201109201402,R0,36416,201109201502,R0,36418,201109201602,R0,36428,201109201702,R0,36438,201109201802,R0,36458,201109201902,R0,36501,201109202002,R0,36501,201109202102,R0,36511,201109202202,R0,36511,201109202302,R0,36512,201109210002,R0,36512
MEPMD01,20080501,SENSUS,SPS:130000,15175228,B72842062,201109211458,,OK,W,GALREG,1.0,00000100,25,201109200001,R0,3330,201109200101,R0,3340,201109200201,R0,3344,201109200301,R0,3344,201109200401,R0,3344,201109200501,R0,3344,201109200601,R0,3349,201109200701,R0,3349,201109200801,R0,3349,201109200901,R0,3349,201109201000,R0,3353,201109201100,R0,3353,201109201200,R0,3353,201109201300,R0,3363,201109201401,R0,3362,201109201501,R0,3372,201109201601,R0,3372,201109201701,R0,3372,201109201801,R0,3376,201109201901,R0,3376,201109202001,R0,3376,201109202101,R0,3376,201109202201,R0,3371,201109202301,R0,3371,201109210001,R0,3381
MEPMD01,20080501,SENSUS,SPS:130000,15179826,B72842130,201109211458,,OK,W,GALREG,1.0,00000100,25,201109200001,R0,14455,201109200101,R0,14455,201109200201,R0,14455,201109200301,R0,14455,201109200401,R0,14455,201109200501,R0,14455,201109200601,R0,14465,201109200701,R0,14465,201109200801,R0,14465,201109200901,R0,14460,201109201001,R0,14460,201109201101,R0,14460,201109201201,R0,14470,201109201301,R0,14476,201109201401,R0,14486,201109201501,R0,14496,201109201601,R0,14496,201109201701,R0,14511,201109201801,R0,14511,201109201901,R0,14511,201109202001,R0,14521,201109202101,R0,14525,201109202201,R0,14525,201109202301,R0,14525,201109210001,R0,14525
MEPMD01,20080501,SENSUS,SPS:130000,15179930,BW23020,201109211458,,OK,W,GALREG,1.0,00000100,25,201109200001,R0,544,201109200101,R0,544,201109200201,R0,544,201109200301,R0,544,201109200401,R0,544,201109200501,R0,540,201109200601,R0,550,201109200701,R0,550,201109200801,R0,550,201109200901,R0,552,201109201001,R0,552,201109201101,R0,552,201109201201,R0,562,201109201301,R0,568,201109201401,R0,568,201109201501,R0,568,201109201601,R0,568,201109201701,R0,570,201109201801,R0,570,201109201901,R0,570,201109202001,R0,570,201109202101,R0,573,201109202201,R0,573,201109202301,R0,573,201109210001,R0,573
MEPMD01,20080501,SENSUS,SPS:130000,47622887,E36525F12SD,201109211458,,OK,E,SKWHREG,1.0,00000100,25,201109200600,R0,698,201109200700,R0,700,201109200800,R0,700,201109200900,R0,701,201109201000,R0,702,201109201100,R0,703,201109201200,R0,704,201109201300,R0,704,201109201400,R0,704,201109201500,R0,705,201109201600,R0,708,201109201700,R0,711,201109201800,R0,713,201109201900,R0,715,201109202000,R0,717,201109202059,R0,719,201109202159,R0,719,201109202300,R0,719,201109210000,R0,720,201109210059,R0,720,201109210159,R0,720,201109210300,R0,720,201109210400,R0,721,201109210500,R0,721,201109210600,R0,721
